"model","pv_draw_id","mediator","term","estimate","std.error"
"JPA",80,"DNKA","C612_C4",0.0561523387405367,0.158473235665991
"JPA",80,"DNKA","C612_C5",-0.124619559911532,0.17071541946511
"JPA",80,"DNKA","C612_C6",0.0334886750943006,0.159002893402787
"JPA",80,"DNKA","C612_C7",-0.223805677360671,0.133947051622228
"JPA",80,"DNKA","C612_C8",-0.00260189865866099,0.172292917010705
"JPA",80,"ESXC","C05_C2",-0.0917387324556616,0.223652729054959
"JPA",80,"ESXC","C05_C3",-0.0277445631613992,0.160795477415333
"JPA",80,"ESXC","C05_C4",-0.0165531888530042,0.212130225870287
"JPA",80,"ESXC","C05_C5",-0.224177059479182,0.21398726351189
"JPA",80,"ESXC","C05_C6",-0.0558210769085947,0.171359106857566
"JPA",80,"ESXC","C612_C2",-0.289353901751763,0.151142480559428
"JPA",80,"ESXC","C612_C3",-0.175499964085517,0.19479978597729
"JPA",80,"ESXC","C612_C4",-0.610316342672518,0.201676311643424
"JPA",80,"ESXC","C612_C5",-0.285321090580652,0.208872042749627
"JPA",80,"ESXC","C612_C6",-0.128683995132328,0.195620025265936
"JPA",80,"ESXC","C612_C7",-0.403778630599742,0.164907884974211
"JPA",80,"ESXC","C612_C8",-0.279359081783329,0.21364435726197
"JPA",80,"FDSC","C05_C2",0.175579812254295,0.183597030923464
"JPA",80,"FDSC","C05_C3",0.115327641109633,0.135007426655859
"JPA",80,"FDSC","C05_C4",-0.0671587814475184,0.178884058069527
"JPA",80,"FDSC","C05_C5",-0.213851758059355,0.182272323641647
"JPA",80,"FDSC","C05_C6",-0.0140877110834487,0.144352643741733
"JPA",80,"FDSC","C612_C2",0.0838374611717617,0.12827400059471
"JPA",80,"FDSC","C612_C3",0.158473472887293,0.163352048066485
"JPA",80,"FDSC","C612_C4",-0.218093421931834,0.171567529874966
"JPA",80,"FDSC","C612_C5",-0.150265768008979,0.179750672734542
"JPA",80,"FDSC","C612_C6",0.211520590680218,0.164414474498564
"JPA",80,"FDSC","C612_C7",0.0348234175851395,0.138866001813878
"JPA",80,"FDSC","C612_C8",0.191391068158107,0.176125883945842
"JPA",80,"GOVG","C05_C2",-0.00539697843402006,0.187143856149925
"JPA",80,"GOVG","C05_C3",-0.156974634706129,0.135519387916058
"JPA",80,"GOVG","C05_C4",0.161127986124032,0.178198107129496
"JPA",80,"GOVG","C05_C5",-0.425146503247775,0.174274352768397
"JPA",80,"GOVG","C05_C6",-0.196384505043109,0.144209717208303
"JPA",80,"GOVG","C612_C2",-0.00589756002028081,0.125862893241775
"JPA",80,"GOVG","C612_C3",-0.0571176539801216,0.161190302901239
"JPA",80,"GOVG","C612_C4",-0.0458052186540144,0.16382308689752
"JPA",80,"GOVG","C612_C5",-0.1642067381986,0.173218481098009
"JPA",80,"GOVG","C612_C6",0.259572150426388,0.166397036763819
"JPA",80,"GOVG","C612_C7",0.218140387127727,0.137533955430499
"JPA",80,"GOVG","C612_C8",0.0647362393865862,0.178770223174846
"JPA",80,"VLNC","C05_C2",-0.170490293468959,0.179332656511812
"JPA",80,"VLNC","C05_C3",-0.174535320247575,0.129803883803689
"JPA",80,"VLNC","C05_C4",0.0534123764075772,0.166699831926907
"JPA",80,"VLNC","C05_C5",-0.183690117468302,0.170040198170748
"JPA",80,"VLNC","C05_C6",-0.113172465519395,0.137870386926599
"JPA",80,"VLNC","C612_C2",0.170973362123101,0.123458767677497
"JPA",80,"VLNC","C612_C3",-0.0352355633206408,0.159290402188619
"JPA",80,"VLNC","C612_C4",0.0467442570500015,0.161067229314382
"JPA",80,"VLNC","C612_C5",0.25040254830209,0.168320929600909
"JPA",80,"VLNC","C612_C6",0.214037844742338,0.158090815592538
"JPA",80,"VLNC","C612_C7",-0.00990406504088829,0.133834762289776
"JPA",80,"VLNC","C612_C8",0.160923176611157,0.173514412984292
"JPA",80,"SCSP","C05_C2",-0.460185328046738,0.294408216502596
"JPA",80,"SCSP","C05_C3",-0.484719114267344,0.222858957905321
"JPA",80,"SCSP","C05_C4",-0.165629509361963,0.297181604615971
"JPA",80,"SCSP","C05_C5",-0.696282321630647,0.263777312270666
"JPA",80,"SCSP","C05_C6",-0.39787336977572,0.236432805685735
"JPA",80,"SCSP","C612_C2",0.0737856662494213,0.18937461808662
"JPA",80,"SCSP","C612_C3",-0.238580254787822,0.231728537309303
"JPA",80,"SCSP","C612_C4",0.575615452194461,0.275618273042573
"JPA",80,"SCSP","C612_C5",0.267604761730442,0.272198931175342
"JPA",80,"SCSP","C612_C6",0.268963377863548,0.261665252250854
"JPA",80,"SCSP","C612_C7",0.151569841898627,0.207398513642317
"JPA",80,"SCSP","C612_C8",-0.0352054606502547,0.254134389087336
"JPA",80,"SCHL","C05_C2",-0.214056366230427,0.264095656523242
"JPA",80,"SCHL","C05_C3",-0.331182207542957,0.189068400826479
"JPA",80,"SCHL","C05_C4",-0.0121503092913784,0.250225392596782
"JPA",80,"SCHL","C05_C5",-0.230563547707424,0.253960147481061
"JPA",80,"SCHL","C05_C6",-0.137483144777523,0.201132122001164
"JPA",80,"SCHL","C612_C2",0.121403308312789,0.179184605663375
"JPA",80,"SCHL","C612_C3",-0.270254584581964,0.229012060476959
"JPA",80,"SCHL","C612_C4",0.290866326050342,0.239454134449373
"JPA",80,"SCHL","C612_C5",0.316773979923693,0.242748874176702
"JPA",80,"SCHL","C612_C6",0.0758277464110502,0.22996086716417
"JPA",80,"SCHL","C612_C7",-0.122570187956439,0.190991517852208
"JPA",80,"SCHL","C612_C8",0.487253426044429,0.252273565833979
"JPA",81,"DNKA","C05_C2",-0.223833107347789,0.183144364324883
"JPA",81,"DNKA","C05_C3",-0.171112032440938,0.128211416786725
"JPA",81,"DNKA","C05_C4",-0.211859211569818,0.170418991580872
"JPA",81,"DNKA","C05_C5",-0.125119981437459,0.169997830587074
"JPA",81,"DNKA","C05_C6",-0.103459979942811,0.138360179662741
"JPA",81,"DNKA","C612_C2",-0.100388673317919,0.122460987559565
"JPA",81,"DNKA","C612_C3",-0.117673743681143,0.159064235414188
"JPA",81,"DNKA","C612_C4",-0.00679327068226929,0.158452729892398
"JPA",81,"DNKA","C612_C5",-0.108871570417065,0.164361708985017
"JPA",81,"DNKA","C612_C6",-0.0213726558653324,0.157096067052887
"JPA",81,"DNKA","C612_C7",-0.348594312630855,0.134605423414179
"JPA",81,"DNKA","C612_C8",-0.0290940869077378,0.174461660606824
"JPA",81,"ESXC","C05_C2",-0.0402180003156893,0.22460073295527
"JPA",81,"ESXC","C05_C3",0.116367611660182,0.157594313426105
"JPA",81,"ESXC","C05_C4",0.218837336617431,0.210205757225358
"JPA",81,"ESXC","C05_C5",-0.0449302229457392,0.214247468650126
"JPA",81,"ESXC","C05_C6",0.0385603654357817,0.171180086100391
"JPA",81,"ESXC","C612_C2",-0.308217719718416,0.150901181446198
"JPA",81,"ESXC","C612_C3",-0.174455547181469,0.194881297679808
"JPA",81,"ESXC","C612_C4",-0.441688754557172,0.201769897579068
"JPA",81,"ESXC","C612_C5",-0.189365136062538,0.201618703731995
"JPA",81,"ESXC","C612_C6",-0.0889157591496308,0.194109759143211
"JPA",81,"ESXC","C612_C7",-0.197819895905753,0.164409812563616
"JPA",81,"ESXC","C612_C8",-0.287022544745484,0.216087735924908
"JPA",81,"FDSC","C05_C2",0.22438607924472,0.188292876259512
"JPA",81,"FDSC","C05_C3",0.184793119671356,0.136113114643491
"JPA",81,"FDSC","C05_C4",0.210059493865512,0.177067685650198
"JPA",81,"FDSC","C05_C5",-0.141237563619274,0.188536654444695
"JPA",81,"FDSC","C05_C6",0.1605606629072,0.14631975678152
"JPA",81,"FDSC","C612_C2",0.077021911855299,0.128110897296545
"JPA",81,"FDSC","C612_C3",-0.0512611089101307,0.16935057422222
"JPA",81,"FDSC","C612_C4",-0.0961943433739473,0.168322351551086
"JPA",81,"FDSC","C612_C5",-0.118455111687973,0.174328191425114
"JPA",81,"FDSC","C612_C6",0.2133106050273,0.162740752611182
"JPA",81,"FDSC","C612_C7",0.0239825767978381,0.139135881569316
"JPA",81,"FDSC","C612_C8",0.261839403900215,0.177441418861488
"JPA",81,"GOVG","C05_C2",0.094869257073487,0.187888754047847
"JPA",81,"GOVG","C05_C3",-0.0607023240551566,0.133353688353737
"JPA",81,"GOVG","C05_C4",0.197857419473476,0.176264422582909
"JPA",81,"GOVG","C05_C5",0.0158874577814285,0.175518263837351
"JPA",81,"GOVG","C05_C6",-0.113807072756784,0.144132512912022
"JPA",81,"GOVG","C612_C2",-0.0371971814852868,0.125536704254243
"JPA",81,"GOVG","C612_C3",-0.0466905557818815,0.162605655210053
"JPA",81,"GOVG","C612_C4",-0.100471174994229,0.163408338837338
"JPA",81,"GOVG","C612_C5",-0.111671974696262,0.169389419281482
"JPA",81,"GOVG","C612_C6",0.0668235928429704,0.162300022801674
"JPA",81,"GOVG","C612_C7",0.206354396476257,0.137465337390843
"JPA",81,"GOVG","C612_C8",0.0721257292638614,0.181071767029858
"JPA",81,"VLNC","C05_C2",-0.141062889015426,0.182300021370489
"JPA",81,"VLNC","C05_C3",-0.129715969240671,0.129223798842574
"JPA",81,"VLNC","C05_C4",0.0452472971138778,0.167130322073175
"JPA",81,"VLNC","C05_C5",-0.16929430171947,0.172835896406801
"JPA",81,"VLNC","C05_C6",0.0356859787797375,0.138859506035254
"JPA",81,"VLNC","C612_C2",0.114895125342147,0.122642823847975
"JPA",81,"VLNC","C612_C3",-0.095933419906063,0.161783177434926
"JPA",81,"VLNC","C612_C4",-0.0460356688404785,0.16071684019015
"JPA",81,"VLNC","C612_C5",0.170114314302854,0.163585227212262
"JPA",81,"VLNC","C612_C6",0.335885170923875,0.155065316501578
"JPA",81,"VLNC","C612_C7",-0.129897242978242,0.133926108841605
"JPA",81,"VLNC","C612_C8",0.0931856336143086,0.175509042599003
"JPA",81,"SCSP","C05_C2",-0.269605920951222,0.291807334832782
"JPA",81,"SCSP","C05_C3",-0.270428174246811,0.210271944760318
"JPA",81,"SCSP","C05_C4",-0.130023414846547,0.283525670205986
"JPA",81,"SCSP","C05_C5",-0.304064055929789,0.268174986789693
"JPA",81,"SCSP","C05_C6",-0.35010000661986,0.223535747145982
"JPA",81,"SCSP","C612_C2",0.216630971504854,0.19105240012366
"JPA",81,"SCSP","C612_C3",0.219446535699956,0.253289392227742
"JPA",81,"SCSP","C612_C4",0.344156982676677,0.257702289681066
"JPA",81,"SCSP","C612_C5",0.264950571288221,0.26119678436823
"JPA",81,"SCSP","C612_C6",0.0523460100129656,0.2415969542067
"JPA",81,"SCSP","C612_C7",0.143972062544867,0.205748740732698
"JPA",81,"SCSP","C612_C8",-0.142701059531769,0.253430920346893
"JPA",81,"SCHL","C05_C2",-0.145384516855597,0.26510175206607
"JPA",81,"SCHL","C05_C3",-0.289817557134935,0.186534925682966
"JPA",81,"SCHL","C05_C4",-0.0203927279416677,0.24991717136687
"JPA",81,"SCHL","C05_C5",-0.0948271906092942,0.258326422718119
"JPA",81,"SCHL","C05_C6",0.0435010974727572,0.202243455349216
"JPA",81,"SCHL","C612_C2",0.0959825855290217,0.179413507349826
"JPA",81,"SCHL","C612_C3",-0.60915254943057,0.22619431010423
"JPA",81,"SCHL","C612_C4",0.237036867526145,0.237531962915577
"JPA",81,"SCHL","C612_C5",-0.118402913739428,0.23469818639567
"JPA",81,"SCHL","C612_C6",0.318993047037639,0.237738134609199
"JPA",81,"SCHL","C612_C7",-0.225304325800521,0.194206358809076
"JPA",81,"SCHL","C612_C8",0.758138696681354,0.261488425646739
"JPA",82,"DNKA","C05_C2",-0.243195252267611,0.183255145505607
"JPA",82,"DNKA","C05_C3",-0.270254119830172,0.129006674215583
"JPA",82,"DNKA","C05_C4",0.0418193275723674,0.16945147615687
"JPA",82,"DNKA","C05_C5",-0.102228445808981,0.167057336192244
"JPA",82,"DNKA","C05_C6",-0.225856996764063,0.138202828013553
"JPA",82,"DNKA","C612_C2",0.196799884478904,0.122063957619368
"JPA",82,"DNKA","C612_C3",0.134534811817055,0.158618632625828
"JPA",82,"DNKA","C612_C4",0.175991095337814,0.158964260292675
"JPA",82,"DNKA","C612_C5",0.11227161174619,0.167767256829535
"JPA",82,"DNKA","C612_C6",0.164350507018678,0.156965167226142
"JPA",82,"DNKA","C612_C7",-0.156805594256826,0.134353542275487
"JPA",82,"DNKA","C612_C8",0.0761208985879293,0.177279224988212
"JPA",82,"ESXC","C05_C2",-0.106650752161233,0.226454201220207
"JPA",82,"ESXC","C05_C3",-0.096481895711555,0.159771211556312
"JPA",82,"ESXC","C05_C4",0.195416539986957,0.213842140632236
"JPA",82,"ESXC","C05_C5",-0.0658908509800968,0.210770881776841
"JPA",82,"ESXC","C05_C6",0.0654372975218747,0.17121496257316
"JPA",82,"ESXC","C612_C2",-0.164906475088325,0.150047224976926
"JPA",82,"ESXC","C612_C3",-0.10265523166903,0.19802907479551
"JPA",82,"ESXC","C612_C4",-0.271788405529375,0.197425651182286
"JPA",82,"ESXC","C612_C5",-0.041548283405725,0.205402822472844
"JPA",82,"ESXC","C612_C6",0.0554888253236464,0.192112380768626
"JPA",82,"ESXC","C612_C7",-0.249560429050181,0.162905117941005
"JPA",82,"ESXC","C612_C8",-0.147618171798071,0.22134850917904
"JPA",82,"FDSC","C05_C2",0.407339358597476,0.18743552673057
"JPA",82,"FDSC","C05_C3",0.218594970175407,0.13700841985093
"JPA",82,"FDSC","C05_C4",0.167242309509693,0.180097607280931
"JPA",82,"FDSC","C05_C5",-0.0779017768993451,0.182518864614251
"JPA",82,"FDSC","C05_C6",0.199066614631482,0.14627479285763
"JPA",82,"FDSC","C612_C2",0.0325594342378747,0.12632986204277
"JPA",82,"FDSC","C612_C3",0.103164587019177,0.164240940359878
"JPA",82,"FDSC","C612_C4",-0.138856224714215,0.167487389383298
"JPA",82,"FDSC","C612_C5",-0.239318144876596,0.178368523291796
"JPA",82,"FDSC","C612_C6",0.171015361109984,0.161053648430295
"JPA",82,"FDSC","C612_C7",-0.0567593432592101,0.137479949291951
"JPA",82,"FDSC","C612_C8",0.0356352953193733,0.18202504810757
"JPA",82,"GOVG","C05_C2",0.224930470494522,0.188293594397303
"JPA",82,"GOVG","C05_C3",-0.0719726645095919,0.134200183458205
"JPA",82,"GOVG","C05_C4",0.247164954661059,0.178937605575102
"JPA",82,"GOVG","C05_C5",-0.0631625669504498,0.172601885324583
"JPA",82,"GOVG","C05_C6",-0.0347563597217935,0.143587158650978
"JPA",82,"GOVG","C612_C2",0.0193938750758464,0.124337581190649
"JPA",82,"GOVG","C612_C3",-0.059106034230936,0.162889273474177
"JPA",82,"GOVG","C612_C4",-0.0672612189424546,0.16292512838852
"JPA",82,"GOVG","C612_C5",-0.30220151324764,0.170398284262349
"JPA",82,"GOVG","C612_C6",0.291306372681161,0.164066169673981
"JPA",82,"GOVG","C612_C7",0.135922677129541,0.135989496620462
"JPA",82,"GOVG","C612_C8",0.123747392040254,0.183105884653008
"JPA",82,"VLNC","C05_C2",-0.0200759088347219,0.180283937218935
"JPA",82,"VLNC","C05_C3",-0.128585630748403,0.130309593982896
"JPA",82,"VLNC","C05_C4",0.0434252826942537,0.169234846783218
"JPA",82,"VLNC","C05_C5",0.0209685640272382,0.167359272284617
"JPA",82,"VLNC","C05_C6",-0.038167818080317,0.138436371331718
"JPA",82,"VLNC","C612_C2",0.160475814594064,0.122148437298068
"JPA",82,"VLNC","C612_C3",0.150943389262945,0.158115609384212
"JPA",82,"VLNC","C612_C4",0.110576400959083,0.160358939182854
"JPA",82,"VLNC","C612_C5",0.148353677023563,0.166705329857313
"JPA",82,"VLNC","C612_C6",0.278991810398464,0.156026057433054
"JPA",82,"VLNC","C612_C7",0.075397819381915,0.132520739857416
"JPA",82,"VLNC","C612_C8",-0.0321324093939788,0.180889719583356
"JPA",82,"SCSP","C05_C2",-0.318037912849434,0.309476461961071
"JPA",82,"SCSP","C05_C3",-0.371699145548344,0.217173225952477
"JPA",82,"SCSP","C05_C4",-0.422723090103901,0.281739777153265
"JPA",82,"SCSP","C05_C5",-0.431857473449099,0.266831707046035
"JPA",82,"SCSP","C05_C6",-0.531692904849995,0.230565107625014
"JPA",82,"SCSP","C612_C2",0.12348387160009,0.183882745178122
"JPA",82,"SCSP","C612_C3",0.264112181370331,0.25032280163893
"JPA",82,"SCSP","C612_C4",0.506065476314857,0.261731345010991
"JPA",82,"SCSP","C612_C5",0.449670008646431,0.274900575190873
"JPA",82,"SCSP","C612_C6",0.254781730250422,0.245721680111547
"JPA",82,"SCSP","C612_C7",0.398641437475614,0.206634536752778
"JPA",82,"SCSP","C612_C8",-0.177552619295898,0.247316826833327
"JPA",82,"SCHL","C05_C2",-0.139374945213068,0.276051872831402
"JPA",82,"SCHL","C05_C3",-0.422804133606222,0.190288360246954
"JPA",82,"SCHL","C05_C4",-0.248627462895256,0.253813409694346
"JPA",82,"SCHL","C05_C5",-0.350348783152971,0.250230940812646
"JPA",82,"SCHL","C05_C6",-0.300508498840736,0.202615676517108
"JPA",82,"SCHL","C612_C2",-0.00790370246605972,0.175986297080315
"JPA",82,"SCHL","C612_C3",-0.423298490932442,0.22940199146385
"JPA",82,"SCHL","C612_C4",0.245222444284468,0.234470302601316
"JPA",82,"SCHL","C612_C5",0.00661119311811006,0.238445431114031
"JPA",82,"SCHL","C612_C6",0.148986730894659,0.227998205115509
"JPA",82,"SCHL","C612_C7",-0.0187123389319868,0.189514366556497
"JPA",82,"SCHL","C612_C8",0.614147918922488,0.261436245123695
"JPA",83,"DNKA","C05_C2",-0.270296383354617,0.177971218174932
"JPA",83,"DNKA","C05_C3",-0.183706566113406,0.129513531790186
"JPA",83,"DNKA","C05_C4",0.0214730490191041,0.170219625133611
"JPA",83,"DNKA","C05_C5",-0.15981656917428,0.170614933759478
"JPA",83,"DNKA","C05_C6",-0.198590667649317,0.136559181319665
"JPA",83,"DNKA","C612_C2",0.051808316933592,0.122430940459423
"JPA",83,"DNKA","C612_C3",-0.014875172825723,0.159033411409311
"JPA",83,"DNKA","C612_C4",0.187750923566683,0.15756311481949
"JPA",83,"DNKA","C612_C5",0.0179651455395763,0.170142743671048
"JPA",83,"DNKA","C612_C6",0.0726732830574953,0.15558489409555
"JPA",83,"DNKA","C612_C7",-0.2067083027672,0.132739651597156
"JPA",83,"DNKA","C612_C8",-0.00561587111081553,0.176488619126648
"JPA",83,"ESXC","C05_C2",-0.216911980722887,0.221254051487892
"JPA",83,"ESXC","C05_C3",-0.0216178062311331,0.15903864446326
"JPA",83,"ESXC","C05_C4",-0.000445080723431334,0.213319315290692
"JPA",83,"ESXC","C05_C5",-0.0440450512444915,0.212700040795238
"JPA",83,"ESXC","C05_C6",-0.059731407989619,0.167536173021931
"JPA",83,"ESXC","C612_C2",-0.254813324779277,0.151049187399354
"JPA",83,"ESXC","C612_C3",-0.130540505782284,0.195628012688701
"JPA",83,"ESXC","C612_C4",-0.188802369509293,0.197224857584165
"JPA",83,"ESXC","C612_C5",-0.266161266759479,0.212314947039012
"JPA",83,"ESXC","C612_C6",-0.0742530230648096,0.190523201477617
"JPA",83,"ESXC","C612_C7",-0.184050886456735,0.162093011544143
"JPA",83,"ESXC","C612_C8",-0.174710932571868,0.219597443615382
"JPA",83,"FDSC","C05_C2",-0.00891226394914373,0.186306645680781
"JPA",83,"FDSC","C05_C3",0.21450071543504,0.135743578399069
"JPA",83,"FDSC","C05_C4",0.12892704135593,0.178904636005813
"JPA",83,"FDSC","C05_C5",-0.111926592522294,0.184751712572009
"JPA",83,"FDSC","C05_C6",0.128779032831783,0.143094127906752
"JPA",83,"FDSC","C612_C2",0.012881849085322,0.127031660591142
"JPA",83,"FDSC","C612_C3",0.1381599299353,0.164851104567095
"JPA",83,"FDSC","C612_C4",-0.188802330510187,0.16841599542178
"JPA",83,"FDSC","C612_C5",-0.122705550445776,0.178595602751564
"JPA",83,"FDSC","C612_C6",0.135575691654076,0.16134348257754
"JPA",83,"FDSC","C612_C7",0.0154081671366317,0.136007876822375
"JPA",83,"FDSC","C612_C8",0.164769830341264,0.178815007566008
"JPA",83,"GOVG","C05_C2",-0.146899467103412,0.181824874564843
"JPA",83,"GOVG","C05_C3",-0.133495107645532,0.134695815274038
"JPA",83,"GOVG","C05_C4",0.109449167958078,0.178323300254843
"JPA",83,"GOVG","C05_C5",-0.0643200017704853,0.175298809311273
"JPA",83,"GOVG","C05_C6",-0.0966399171405835,0.141587005155895
"JPA",83,"GOVG","C612_C2",0.0582230435201204,0.125261441089244
"JPA",83,"GOVG","C612_C3",-0.115305254230138,0.162920283353239
"JPA",83,"GOVG","C612_C4",0.0277934406032779,0.161887107140561
"JPA",83,"GOVG","C612_C5",-0.267404643955294,0.172867745384942
"JPA",83,"GOVG","C612_C6",0.144404696752816,0.160198746460051
"JPA",83,"GOVG","C612_C7",0.220276179347189,0.134761612538609
"JPA",83,"GOVG","C612_C8",0.0816758204953253,0.181305444488266
"JPA",83,"VLNC","C05_C2",-0.113028692908004,0.178560597682208
"JPA",83,"VLNC","C05_C3",-0.0297807908514156,0.130961804415605
"JPA",83,"VLNC","C05_C4",0.200326029745303,0.168892993821191
"JPA",83,"VLNC","C05_C5",0.0429923849468493,0.17193869448641
"JPA",83,"VLNC","C05_C6",0.0582488099685186,0.137540598808467
"JPA",83,"VLNC","C612_C2",0.137008880401784,0.122161460852971
"JPA",83,"VLNC","C612_C3",-0.105620518178113,0.16254459751043
"JPA",83,"VLNC","C612_C4",-0.00818667735870597,0.159418194655041
"JPA",83,"VLNC","C612_C5",0.097789440935764,0.168743260496531
"JPA",83,"VLNC","C612_C6",0.261365178225198,0.154486758892079
"JPA",83,"VLNC","C612_C7",0.0117436449034517,0.131013413199658
"JPA",83,"VLNC","C612_C8",0.179043709704322,0.174703518166833
"JPA",83,"SCSP","C05_C2",-0.720183592347412,0.279485746408114
"JPA",83,"SCSP","C05_C3",-0.505599446575777,0.225466346737543
"JPA",83,"SCSP","C05_C4",-0.570634615123583,0.281701591273495
"JPA",83,"SCSP","C05_C5",-0.525277349305615,0.276723920766674
"JPA",83,"SCSP","C05_C6",-0.4158609492593,0.235503546444384
"JPA",83,"SCSP","C612_C2",0.163834488008426,0.190403031254442
"JPA",83,"SCSP","C612_C3",-0.100877918132869,0.23947552554712
"JPA",83,"SCSP","C612_C4",0.48966913274598,0.267897627327465
"JPA",83,"SCSP","C612_C5",0.24506931424597,0.27447341771721
"JPA",83,"SCSP","C612_C6",0.134342292611108,0.245626036596283
"JPA",83,"SCSP","C612_C7",0.0339731860844516,0.201891469780625
"JPA",83,"SCSP","C612_C8",-0.0409209390667649,0.261514614069547
"JPA",83,"SCHL","C05_C2",-0.154879573517815,0.259174947487177
"JPA",83,"SCHL","C05_C3",-0.326030154191037,0.187380058717281
"JPA",83,"SCHL","C05_C4",-0.201112996894891,0.24862082503208
"JPA",83,"SCHL","C05_C5",-0.451403761584716,0.253998770312305
"JPA",83,"SCHL","C05_C6",-0.320209539197391,0.198269446160858
"JPA",83,"SCHL","C612_C2",0.0168021887966149,0.17681969875833
"JPA",83,"SCHL","C612_C3",-0.239825646603162,0.227452861517199
"JPA",83,"SCHL","C612_C4",0.166788798958907,0.237211359792125
"JPA",83,"SCHL","C612_C5",0.0695719145932486,0.245081250433792
"JPA",83,"SCHL","C612_C6",0.210757925764419,0.231692810412604
"JPA",83,"SCHL","C612_C7",0.129269443493358,0.191311780557838
"JPA",83,"SCHL","C612_C8",0.571074240381,0.25989961828621
"JPA",84,"DNKA","C05_C2",-0.30070739874256,0.179170705814405
"JPA",84,"DNKA","C05_C3",-0.194264613781418,0.127905655457207
"JPA",84,"DNKA","C05_C4",-0.15159634016262,0.169367119313807
"JPA",84,"DNKA","C05_C5",-0.191367155568388,0.168676256002612
"JPA",84,"DNKA","C05_C6",-0.214967774402509,0.137708332533296
"JPA",84,"DNKA","C612_C2",-0.0405055229303121,0.122794722658146
"JPA",84,"DNKA","C612_C3",-0.0592119777373403,0.155743741185066
"JPA",84,"DNKA","C612_C4",0.0484908722301695,0.160460409628346
"JPA",84,"DNKA","C612_C5",-0.031608262169101,0.162565123424473
"JPA",84,"DNKA","C612_C6",0.151432535301416,0.158253909198761
"JPA",84,"DNKA","C612_C7",-0.189867499461414,0.133782245952965
"JPA",84,"DNKA","C612_C8",-0.252181626231624,0.183501188048932
"JPA",84,"ESXC","C05_C2",-0.21544843181956,0.218989940396508
"JPA",84,"ESXC","C05_C3",-0.169333478393595,0.158144335887241
"JPA",84,"ESXC","C05_C4",-0.242676765358107,0.213274020055211
"JPA",84,"ESXC","C05_C5",-0.0988245811155841,0.211319104440666
"JPA",84,"ESXC","C05_C6",-0.147984327996232,0.170584273236447
"JPA",84,"ESXC","C612_C2",-0.160074264075245,0.150281448632982
"JPA",84,"ESXC","C612_C3",-0.0285613292751978,0.193751615678958
"JPA",84,"ESXC","C612_C4",-0.229067089527364,0.201638718623746
"JPA",84,"ESXC","C612_C5",-0.162404606823402,0.199615406281659
"JPA",84,"ESXC","C612_C6",0.232201461443772,0.195048653063181
"JPA",84,"ESXC","C612_C7",-0.163093438900581,0.164609219408304
"JPA",84,"ESXC","C612_C8",-0.276781401950142,0.225097124481918
"JPA",84,"FDSC","C05_C2",0.117931245404661,0.18373649496078
"JPA",84,"FDSC","C05_C3",0.191323883681716,0.134559504372409
"JPA",84,"FDSC","C05_C4",0.115235100916965,0.176286891004311
"JPA",84,"FDSC","C05_C5",-0.297095178748065,0.188438032928356
"JPA",84,"FDSC","C05_C6",-0.000807658099650272,0.145012002437768
"JPA",84,"FDSC","C612_C2",0.0388347741022182,0.129008049557463
"JPA",84,"FDSC","C612_C3",0.214492785026417,0.161822279499157
"JPA",84,"FDSC","C612_C4",0.0233667456907114,0.16832890466121
"JPA",84,"FDSC","C612_C5",0.149187886973274,0.167903711499601
"JPA",84,"FDSC","C612_C6",0.192247513459328,0.166481428654303
"JPA",84,"FDSC","C612_C7",0.0978244281579783,0.139183051305093
"JPA",84,"FDSC","C612_C8",0.306929814914212,0.181085563083376
"JPA",84,"GOVG","C05_C2",-0.125785000844704,0.182430772157663
"JPA",84,"GOVG","C05_C3",-0.138299391538707,0.133481057627827
"JPA",84,"GOVG","C05_C4",0.0473567520621452,0.17736994737812
"JPA",84,"GOVG","C05_C5",-0.243757184761459,0.173703595061448
"JPA",84,"GOVG","C05_C6",-0.0865254514560509,0.143433447161638
"JPA",84,"GOVG","C612_C2",-0.0795252864400943,0.125192424080909
"JPA",84,"GOVG","C612_C3",-0.128065432434096,0.159456313785947
"JPA",84,"GOVG","C612_C4",-0.174163222913296,0.164195554731646
"JPA",84,"GOVG","C612_C5",-0.253216006940721,0.166239313928529
"JPA",84,"GOVG","C612_C6",0.214671133636094,0.166006248307546
"JPA",84,"GOVG","C612_C7",0.149195854386775,0.136426645694413
"JPA",84,"GOVG","C612_C8",0.000433638978072111,0.183377823960225
"JPA",84,"VLNC","C05_C2",-0.0501000182633135,0.176378657365954
"JPA",84,"VLNC","C05_C3",-0.133298072920267,0.128662518255596
"JPA",84,"VLNC","C05_C4",0.0937628013634486,0.166155434796188
"JPA",84,"VLNC","C05_C5",-0.140766985284917,0.170097844567741
"JPA",84,"VLNC","C05_C6",-0.0889314844726199,0.137589859479361
"JPA",84,"VLNC","C612_C2",0.125709761616199,0.123026949794772
"JPA",84,"VLNC","C612_C3",0.104284576578212,0.154809304582057
"JPA",84,"VLNC","C612_C4",-0.0846734310980766,0.164624498203207
"JPA",84,"VLNC","C612_C5",0.348744291770281,0.160478173166911
"JPA",84,"VLNC","C612_C6",0.171666023427776,0.15946902367665
"JPA",84,"VLNC","C612_C7",0.037572395799401,0.132764228713767
"JPA",84,"VLNC","C612_C8",0.0376355772882868,0.180413261019389
