"model","pv_draw_id","mediator","estimate","std.error"
"JPA",74,"SCHL",0.114588641661272,0.178296841219532
"JPA",75,"DNKA",0.252097856008869,0.148814846453333
"JPA",75,"ESXC",0.474978354265056,0.182626423282151
"JPA",75,"FDSC",0.705106660273315,0.139063325570371
"JPA",75,"GOVG",0.15389255018911,0.154598564018797
"JPA",75,"VLNC",0.65725729716058,0.142413487766592
"JPA",75,"SCSP",-0.0953623744185026,0.223406612308856
"JPA",75,"SCHL",0.132590151218343,0.178680960760126
"JPA",76,"DNKA",0.238793863589041,0.148921611755397
"JPA",76,"ESXC",0.483319133987968,0.183278087761365
"JPA",76,"FDSC",0.720289592389499,0.13923366111114
"JPA",76,"GOVG",0.148000993288053,0.154493493078686
"JPA",76,"VLNC",0.665578132945319,0.142780897229719
"JPA",76,"SCSP",-0.087019276737156,0.223625447153632
"JPA",76,"SCHL",0.147765302083289,0.178891690966657
"JPA",77,"DNKA",0.231696001188235,0.148878537879711
"JPA",77,"ESXC",0.466744319608492,0.182780050248884
"JPA",77,"FDSC",0.697411419268871,0.138913077067759
"JPA",77,"GOVG",0.145654359669875,0.154230888491277
"JPA",77,"VLNC",0.652537812172572,0.142250157318867
"JPA",77,"SCSP",-0.0952406620138506,0.223580649581553
"JPA",77,"SCHL",0.134613106531826,0.178422329930594
"JPA",78,"DNKA",0.261647332901612,0.14912247688756
"JPA",78,"ESXC",0.461569529588056,0.183109515419264
"JPA",78,"FDSC",0.700413008784704,0.139341488920163
"JPA",78,"GOVG",0.159306091500038,0.15399780967712
"JPA",78,"VLNC",0.664014346434337,0.142834098497644
"JPA",78,"SCSP",-0.090429492577035,0.22368661778387
"JPA",78,"SCHL",0.137778652865061,0.178332345323222
"JPA",79,"DNKA",0.256914371286844,0.148811051669577
"JPA",79,"ESXC",0.455659609153299,0.183094693943508
"JPA",79,"FDSC",0.703520881081259,0.139338412874121
"JPA",79,"GOVG",0.146075987054944,0.154214973009879
"JPA",79,"VLNC",0.655765797571148,0.142310999297243
"JPA",79,"SCSP",-0.0903824323121743,0.223707684602892
"JPA",79,"SCHL",0.125534624307834,0.178452666267407
"JPA",80,"DNKA",0.244526388798812,0.149169674323482
"JPA",80,"ESXC",0.476365242064867,0.183357302613392
"JPA",80,"FDSC",0.700963413131255,0.139641632276377
"JPA",80,"GOVG",0.145364817392996,0.154719210696206
"JPA",80,"VLNC",0.652754329779848,0.142799701173326
"JPA",80,"SCSP",-0.0872216048428615,0.223715657748787
"JPA",80,"SCHL",0.132893391772252,0.178479191410271
"JPA",81,"DNKA",0.263260055174468,0.149378467050203
"JPA",81,"ESXC",0.458855293451874,0.182839611539061
"JPA",81,"FDSC",0.711855191059966,0.13929297044904
"JPA",81,"GOVG",0.135229855554498,0.154575745774603
"JPA",81,"VLNC",0.666021290665167,0.142914625302667
"JPA",81,"SCSP",-0.107002250986327,0.224272405757394
"JPA",81,"SCHL",0.173493847766846,0.17928624640302
"JPA",82,"DNKA",0.246831501372986,0.149277517665537
"JPA",82,"ESXC",0.46593795551565,0.182429460821388
"JPA",82,"FDSC",0.699957322563046,0.139191360231027
"JPA",82,"GOVG",0.15046691340916,0.154468631835498
"JPA",82,"VLNC",0.652488671407345,0.142490193517681
"JPA",82,"SCSP",-0.11555272746873,0.223087340595378
"JPA",82,"SCHL",0.126703741058411,0.178732601930046
"JPA",83,"DNKA",0.24306677937602,0.149038289570856
"JPA",83,"ESXC",0.471189541914764,0.182297832735803
"JPA",83,"FDSC",0.711232197325154,0.139133560896019
"JPA",83,"GOVG",0.155114958250776,0.154371979929147
"JPA",83,"VLNC",0.651039246416327,0.14244368778623
"JPA",83,"SCSP",-0.0832108528140998,0.224078526536667
"JPA",83,"SCHL",0.148910345480593,0.178713248466131
"JPA",84,"DNKA",0.238735073251015,0.148870597614712
"JPA",84,"ESXC",0.464319116342279,0.182407361721225
"JPA",84,"FDSC",0.707805621076973,0.139042215578577
"JPA",84,"GOVG",0.151182220981826,0.154209356377649
"JPA",84,"VLNC",0.644025425462304,0.142622723297162
"JPA",84,"SCSP",-0.105985520233218,0.22308621221897
"JPA",84,"SCHL",0.137748085497572,0.178343359426108
"JPA",85,"DNKA",0.235436507206714,0.148845389677449
"JPA",85,"ESXC",0.475773494640513,0.182916399920779
"JPA",85,"FDSC",0.693628854300076,0.139308827458213
"JPA",85,"GOVG",0.146751277880883,0.154344711804372
"JPA",85,"VLNC",0.652237090097369,0.142653286498996
"JPA",85,"SCSP",-0.0926194689172092,0.222986988758985
"JPA",85,"SCHL",0.13956896928109,0.178607430865036
"JPA",86,"DNKA",0.244358896653671,0.149018705514437
"JPA",86,"ESXC",0.470437388580894,0.182338285422756
"JPA",86,"FDSC",0.693538130146697,0.139207175020443
"JPA",86,"GOVG",0.143975311166011,0.154503480417314
"JPA",86,"VLNC",0.651121271854588,0.142468000207482
"JPA",86,"SCSP",-0.0786632418892352,0.223479335218315
"JPA",86,"SCHL",0.141843549144516,0.178185794406628
"JPA",87,"DNKA",0.243119114073998,0.148954699218732
"JPA",87,"ESXC",0.463617732841557,0.182477738839316
"JPA",87,"FDSC",0.706847368088016,0.138891059650788
"JPA",87,"GOVG",0.146839810773725,0.154383079074919
"JPA",87,"VLNC",0.657960752916877,0.142571982813234
"JPA",87,"SCSP",-0.0945721356095008,0.223456767391663
"JPA",87,"SCHL",0.13500581452173,0.178598149566305
"JPA",88,"DNKA",0.255721851373316,0.14881979837368
"JPA",88,"ESXC",0.46774789874666,0.182629354110935
"JPA",88,"FDSC",0.704072080091838,0.139099083209529
"JPA",88,"GOVG",0.146076144243173,0.154458457825602
"JPA",88,"VLNC",0.660629991777059,0.142527928876211
"JPA",88,"SCSP",-0.0861561134934038,0.223847305707942
"JPA",88,"SCHL",0.133194850653111,0.17905656564597
"JPA",89,"DNKA",0.242315519184178,0.148879747159515
"JPA",89,"ESXC",0.474390952084277,0.182596256361078
"JPA",89,"FDSC",0.698713011334104,0.138746123913857
"JPA",89,"GOVG",0.150925522563654,0.154065520668822
"JPA",89,"VLNC",0.652121403071168,0.14243185133179
"JPA",89,"SCSP",-0.084840967877988,0.22344869343167
"JPA",89,"SCHL",0.139159363839576,0.178399259378116
"JPA",90,"DNKA",0.247596737588236,0.149232052453006
"JPA",90,"ESXC",0.465944444902819,0.182874176124178
"JPA",90,"FDSC",0.697626194444067,0.139075377444185
"JPA",90,"GOVG",0.137542492456334,0.154156889933579
"JPA",90,"VLNC",0.640728528622485,0.1426005726116
"JPA",90,"SCSP",-0.0915381221787384,0.223161992662291
"JPA",90,"SCHL",0.127184969594348,0.178547042404426
"JPA",91,"DNKA",0.238031234820833,0.148923562194743
"JPA",91,"ESXC",0.462314168713526,0.182482776298154
"JPA",91,"FDSC",0.706270804895754,0.139122268503833
"JPA",91,"GOVG",0.155363357683317,0.154260774067611
"JPA",91,"VLNC",0.654375238185374,0.142516346518444
"JPA",91,"SCSP",-0.0957354568870767,0.2236359056291
"JPA",91,"SCHL",0.125173394980183,0.178995500353679
"JPA",92,"DNKA",0.247487655094023,0.149346753806162
"JPA",92,"ESXC",0.484736621736702,0.182973670656567
"JPA",92,"FDSC",0.709503105790851,0.139272183393626
"JPA",92,"GOVG",0.143306478494297,0.154177154221199
"JPA",92,"VLNC",0.658926585082188,0.142917637377716
"JPA",92,"SCSP",-0.0879276338270336,0.223589065044809
"JPA",92,"SCHL",0.173586005798172,0.178883876552355
"JPA",93,"DNKA",0.2399481844741,0.148859046962332
"JPA",93,"ESXC",0.485191533337011,0.182726476258882
"JPA",93,"FDSC",0.715160620304509,0.139359143306945
"JPA",93,"GOVG",0.15014653025024,0.154358706499938
"JPA",93,"VLNC",0.666327790601513,0.142127927355322
"JPA",93,"SCSP",-0.0961882575879875,0.223690601030844
"JPA",93,"SCHL",0.138092139269383,0.178537384071606
"JPA",94,"DNKA",0.223997359738193,0.149056510461135
"JPA",94,"ESXC",0.477261587158641,0.182433331280641
"JPA",94,"FDSC",0.709664328879522,0.139283818386322
"JPA",94,"GOVG",0.136273717064448,0.15466094235436
"JPA",94,"VLNC",0.663182297098125,0.142443025750924
"JPA",94,"SCSP",-0.0838449485128876,0.223552236161068
"JPA",94,"SCHL",0.155420845679414,0.179182953591465
"JPA",95,"DNKA",0.238157204333456,0.148820320491253
"JPA",95,"ESXC",0.463633437032878,0.182652532560496
"JPA",95,"FDSC",0.713270692797946,0.13911411373473
"JPA",95,"GOVG",0.149688704004137,0.154271158718162
"JPA",95,"VLNC",0.667048788801551,0.142618474708011
"JPA",95,"SCSP",-0.0827299291687101,0.223378571292225
"JPA",95,"SCHL",0.143317096811031,0.178560169016295
"JPA",96,"DNKA",0.24684616033958,0.148905999506864
"JPA",96,"ESXC",0.461388924173654,0.18272064579788
"JPA",96,"FDSC",0.704667332257819,0.13901780382129
"JPA",96,"GOVG",0.151945737761055,0.154402742925604
"JPA",96,"VLNC",0.644827872265327,0.142366724422677
"JPA",96,"SCSP",-0.0949909235509955,0.223258041456613
"JPA",96,"SCHL",0.117224865533323,0.178743677433611
"JPA",97,"DNKA",0.252009841698042,0.148719307503383
"JPA",97,"ESXC",0.468838606280383,0.182891905595244
"JPA",97,"FDSC",0.701157741044997,0.13917734741427
"JPA",97,"GOVG",0.143510887109247,0.154106198980335
"JPA",97,"VLNC",0.647973430156656,0.142545919376476
"JPA",97,"SCSP",-0.0781546289652448,0.223541917455586
"JPA",97,"SCHL",0.142967893579802,0.179031195286195
"JPA",98,"DNKA",0.235092177056221,0.148977987878318
"JPA",98,"ESXC",0.48826218014787,0.18308619307705
"JPA",98,"FDSC",0.699991404654828,0.139466964433817
"JPA",98,"GOVG",0.130923925913056,0.154412625661569
"JPA",98,"VLNC",0.649960346711417,0.142527396104551
"JPA",98,"SCSP",-0.108421729557413,0.223694549909449
"JPA",98,"SCHL",0.128481672454976,0.17869333134663
"JPA",99,"DNKA",0.233538797774342,0.149214781170616
"JPA",99,"ESXC",0.456018440502254,0.183272359055476
"JPA",99,"FDSC",0.712796426517923,0.138968800316176
"JPA",99,"GOVG",0.159383181411087,0.154216561876601
"JPA",99,"VLNC",0.658029560821453,0.142383210512435
"JPA",99,"SCSP",-0.0975345286873553,0.22303374529756
"JPA",99,"SCHL",0.121035465149312,0.17831470977554
"JPA",100,"DNKA",0.25080482313936,0.148913286862209
"JPA",100,"ESXC",0.453271385284622,0.182530332150581
"JPA",100,"FDSC",0.711299310249374,0.139013221377068
"JPA",100,"GOVG",0.154203513254378,0.154175565884523
"JPA",100,"VLNC",0.650981776757176,0.142523580531008
"JPA",100,"SCSP",-0.0822507451297445,0.223906530768333
"JPA",100,"SCHL",0.136159655082148,0.178202531330123
"JPAES",1,"DNKA",0.236330224706107,0.148355298190509
"JPAES",1,"ESXC",0.47430346916032,0.180830161657389
"JPAES",1,"FDSC",0.72590299571113,0.138476561892503
"JPAES",1,"GOVG",0.166243766121461,0.153299370076359
"JPAES",1,"VLNC",0.634360936826376,0.141736600796656
"JPAES",1,"SCSP",-0.13421582114619,0.220037619431501
"JPAES",1,"SCHL",0.119549870250506,0.177121306909735
"JPAES",2,"DNKA",0.24535372802335,0.148098674016231
"JPAES",2,"ESXC",0.4659093345103,0.180798289964915
"JPAES",2,"FDSC",0.729555428720906,0.138444211824584
"JPAES",2,"GOVG",0.178131586044449,0.153242393652665
"JPAES",2,"VLNC",0.64083185595571,0.141813380426943
"JPAES",2,"SCSP",-0.136876441001506,0.220031355214336
"JPAES",2,"SCHL",0.120965007031108,0.176750364332964
"JPAES",3,"DNKA",0.240602460390546,0.148440830782669
"JPAES",3,"ESXC",0.46228954443437,0.180495935161768
"JPAES",3,"FDSC",0.713683504918979,0.138476504344106
"JPAES",3,"GOVG",0.169973391719848,0.153652104520437
"JPAES",3,"VLNC",0.633082069583264,0.14156543211974
"JPAES",3,"SCSP",-0.1204409869338,0.220182561149477
"JPAES",3,"SCHL",0.123707546094215,0.176878019284562
"JPAES",4,"DNKA",0.239216218580758,0.147926365129415
"JPAES",4,"ESXC",0.468696525979509,0.18077465487709
"JPAES",4,"FDSC",0.718113756869964,0.13840579517236
"JPAES",4,"GOVG",0.169533623338347,0.153250287319862
"JPAES",4,"VLNC",0.64152757416963,0.141688317078885
"JPAES",4,"SCSP",-0.117064123328192,0.21984036606844
"JPAES",4,"SCHL",0.123185765704601,0.176859113701055
"JPAES",5,"DNKA",0.24084038942168,0.148672810680772
"JPAES",5,"ESXC",0.46837421822903,0.181349090893789
"JPAES",5,"FDSC",0.714656571602432,0.138582298618623
"JPAES",5,"GOVG",0.188070763991714,0.153238600684885
"JPAES",5,"VLNC",0.64217757493287,0.142004771772769
"JPAES",5,"SCSP",-0.152276520039886,0.219979064529728
"JPAES",5,"SCHL",0.102299459633325,0.176941748899057
"JPAES",6,"DNKA",0.224232139772449,0.148136993552216
"JPAES",6,"ESXC",0.483896319551519,0.181057178150889
"JPAES",6,"FDSC",0.729763487437394,0.138306454843471
"JPAES",6,"GOVG",0.18228649567145,0.153242090860218
"JPAES",6,"VLNC",0.655830450148793,0.141636946747056
"JPAES",6,"SCSP",-0.138330661634472,0.219772119524769
"JPAES",6,"SCHL",0.118131523521749,0.176881935298563
"JPAES",7,"DNKA",0.237278869540817,0.148200416303785
"JPAES",7,"ESXC",0.470509316620424,0.180505083803418
"JPAES",7,"FDSC",0.726109662529207,0.138409235904409
"JPAES",7,"GOVG",0.172752169685405,0.153094633078544
"JPAES",7,"VLNC",0.639278463834014,0.14160186765053
"JPAES",7,"SCSP",-0.115465525753815,0.220211569604209
"JPAES",7,"SCHL",0.108163355110579,0.177203724850435
"JPAES",8,"DNKA",0.232116700662527,0.148264422248243
"JPAES",8,"ESXC",0.479842608245535,0.180509411784368
"JPAES",8,"FDSC",0.728926214768198,0.138686083364312
"JPAES",8,"GOVG",0.173370158732707,0.153230218096046
"JPAES",8,"VLNC",0.656034883179493,0.141717662625049
"JPAES",8,"SCSP",-0.128846698079171,0.219487422271173
"JPAES",8,"SCHL",0.113682939766408,0.176647692929837
"JPAES",9,"DNKA",0.227648026818168,0.148281206202592
"JPAES",9,"ESXC",0.475248731158508,0.181113551913402
"JPAES",9,"FDSC",0.726815937987846,0.138390884227137
"JPAES",9,"GOVG",0.169755888355574,0.153531498563523
"JPAES",9,"VLNC",0.638952689839617,0.141546696754941
"JPAES",9,"SCSP",-0.146769751999432,0.219796355628284
"JPAES",9,"SCHL",0.113220840476238,0.176751416845964
"JPAES",10,"DNKA",0.240357607186884,0.147847741561677
"JPAES",10,"ESXC",0.46501758625182,0.180738191459527
"JPAES",10,"FDSC",0.731127420024247,0.138479175247942
"JPAES",10,"GOVG",0.173952303609649,0.153277641978894
"JPAES",10,"VLNC",0.642308672684218,0.141590826167159
"JPAES",10,"SCSP",-0.129140545647617,0.220228112059755
"JPAES",10,"SCHL",0.116682073163078,0.176910518752691
"JPAES",11,"DNKA",0.233512841801799,0.148422843113805
"JPAES",11,"ESXC",0.488734842558324,0.181123972120832
"JPAES",11,"FDSC",0.72020433579146,0.138391827651186
"JPAES",11,"GOVG",0.182955259513927,0.153207651792286
"JPAES",11,"VLNC",0.641127737548762,0.141650301587761
"JPAES",11,"SCSP",-0.129099808809248,0.219799702496906
"JPAES",11,"SCHL",0.119311295978367,0.176402218200368
"JPAES",12,"DNKA",0.233575964118037,0.148249417527234
"JPAES",12,"ESXC",0.477840380795586,0.181335767918151
"JPAES",12,"FDSC",0.724044734786363,0.13853460907547
"JPAES",12,"GOVG",0.184289650367889,0.153192422986281
"JPAES",12,"VLNC",0.656268637016481,0.141817980755575
"JPAES",12,"SCSP",-0.157193615390575,0.219842091072418
"JPAES",12,"SCHL",0.114064012447348,0.176734074171287
"JPAES",13,"DNKA",0.239849665423898,0.147939166097247
"JPAES",13,"ESXC",0.476437458225858,0.180779634112355
"JPAES",13,"FDSC",0.723299016679886,0.138341196539096
"JPAES",13,"GOVG",0.184003473154284,0.153313484626693
"JPAES",13,"VLNC",0.65110980205709,0.141721423203245
"JPAES",13,"SCSP",-0.141524721021539,0.220184284303877
"JPAES",13,"SCHL",0.123280715500684,0.176858486056777
"JPAES",14,"DNKA",0.239357177949702,0.147851194111086
"JPAES",14,"ESXC",0.475306683240134,0.181149867961693
"JPAES",14,"FDSC",0.727810654633005,0.13869998389346
"JPAES",14,"GOVG",0.166525909592587,0.15316257702851
"JPAES",14,"VLNC",0.63377129106427,0.141647810741209
"JPAES",14,"SCSP",-0.129015204932723,0.219904394352108
"JPAES",14,"SCHL",0.120555535360128,0.176926662456497
"JPAES",15,"DNKA",0.240927258911567,0.148301668913516
"JPAES",15,"ESXC",0.471497984178192,0.180876608625595
"JPAES",15,"FDSC",0.729029332629051,0.138337455876978
"JPAES",15,"GOVG",0.18004803869644,0.153282915728445
"JPAES",15,"VLNC",0.663470917691302,0.141953118118234
"JPAES",15,"SCSP",-0.140139496104215,0.219612809224665
"JPAES",15,"SCHL",0.124975596123321,0.176534323326391
"JPAES",16,"DNKA",0.243788050532834,0.147919688918339
"JPAES",16,"ESXC",0.48671823031325,0.180933801865768
"JPAES",16,"FDSC",0.739689412068495,0.138596124428392
"JPAES",16,"GOVG",0.156587502226936,0.153596188019973
"JPAES",16,"VLNC",0.63874652017131,0.141620826769397
"JPAES",16,"SCSP",-0.12625788396117,0.220128314554211
"JPAES",16,"SCHL",0.117882495308455,0.176999203923272
"JPAES",17,"DNKA",0.241851512728273,0.14799218247586
"JPAES",17,"ESXC",0.464894547213438,0.180680609380096
"JPAES",17,"FDSC",0.711727492382058,0.138340404354159
"JPAES",17,"GOVG",0.177922629389634,0.153279867211437
"JPAES",17,"VLNC",0.653261499314499,0.141554077426855
"JPAES",17,"SCSP",-0.13656045418581,0.21961615294027
"JPAES",17,"SCHL",0.123940271785763,0.176490746978506
"JPAES",18,"DNKA",0.245328450081879,0.14767724404119
"JPAES",18,"ESXC",0.478758209122903,0.1808201892898
"JPAES",18,"FDSC",0.722356998426525,0.138359018354264
"JPAES",18,"GOVG",0.166638825729422,0.153290762260943
"JPAES",18,"VLNC",0.647225154575943,0.141602553101615
"JPAES",18,"SCSP",-0.113015537443242,0.219677465075612
"JPAES",18,"SCHL",0.118896143647108,0.176776381510411
"JPAES",19,"DNKA",0.237055106483792,0.148232024170469
"JPAES",19,"ESXC",0.475564377391414,0.180342600939178
"JPAES",19,"FDSC",0.705384023662512,0.138288298133003
"JPAES",19,"GOVG",0.176146721162607,0.153102170322733
"JPAES",19,"VLNC",0.647497469138645,0.141659561289432
"JPAES",19,"SCSP",-0.125387172895958,0.219485901906475
"JPAES",19,"SCHL",0.122157268264277,0.176712634382836
"JPAES",20,"DNKA",0.224271207401614,0.148282371919634
"JPAES",20,"ESXC",0.480197288124937,0.180796255155404
"JPAES",20,"FDSC",0.726551983313771,0.138369565392781
"JPAES",20,"GOVG",0.1908063920625,0.153105043429315
"JPAES",20,"VLNC",0.642592696094759,0.141858987055798
"JPAES",20,"SCSP",-0.143854728796034,0.219987948694956
"JPAES",20,"SCHL",0.128007104347791,0.177540139080673
"JPAES",21,"DNKA",0.232789814499848,0.148184337230003
"JPAES",21,"ESXC",0.486865883899206,0.181151792356086
"JPAES",21,"FDSC",0.732181532028199,0.138332057479398
"JPAES",21,"GOVG",0.17664767260387,0.153220469153818
"JPAES",21,"VLNC",0.657120217306316,0.141744818866664
"JPAES",21,"SCSP",-0.131511537620851,0.219741869645103
"JPAES",21,"SCHL",0.115525750809188,0.176734113018012
"JPAES",22,"DNKA",0.235047734009144,0.148055710547611
"JPAES",22,"ESXC",0.473703861939779,0.180291644359817
"JPAES",22,"FDSC",0.710875012346274,0.13821588574154
"JPAES",22,"GOVG",0.173993681102454,0.153230953576129
"JPAES",22,"VLNC",0.639686985763736,0.141400677010665
"JPAES",22,"SCSP",-0.112611654060236,0.220108374644999
"JPAES",22,"SCHL",0.119257881827465,0.176701382646698
"JPAES",23,"DNKA",0.238746727155008,0.148091559994744
"JPAES",23,"ESXC",0.477626443727631,0.181080101314647
"JPAES",23,"FDSC",0.749612191881184,0.138587366955986
"JPAES",23,"GOVG",0.1824854255943,0.153623142822735
"JPAES",23,"VLNC",0.650834890738794,0.141816866305465
"JPAES",23,"SCSP",-0.131861587488101,0.219921516266196
"JPAES",23,"SCHL",0.111665704928714,0.177206918247726
"JPAES",24,"DNKA",0.242171706764549,0.148365465767169
"JPAES",24,"ESXC",0.482048345374026,0.180771983086082
"JPAES",24,"FDSC",0.728205815910514,0.138681232202111
"JPAES",24,"GOVG",0.165414174703769,0.153126944952325
"JPAES",24,"VLNC",0.641073266378427,0.141655804832054
"JPAES",24,"SCSP",-0.131266702384784,0.219923725289262
"JPAES",24,"SCHL",0.118817597472396,0.177157965716076
"JPAES",25,"DNKA",0.23782727827616,0.14819814593238
"JPAES",25,"ESXC",0.483332012878297,0.180669396984111
"JPAES",25,"FDSC",0.725846112896221,0.138629842611357
"JPAES",25,"GOVG",0.168383523385619,0.153379806736203
"JPAES",25,"VLNC",0.637093531763299,0.14168243636158
"JPAES",25,"SCSP",-0.13229909500746,0.22006150085364
"JPAES",25,"SCHL",0.123921627184137,0.177110759549441
"JPAES",26,"DNKA",0.246021927779851,0.147954779976451
"JPAES",26,"ESXC",0.478363851481973,0.180626236369981
"JPAES",26,"FDSC",0.710271548508694,0.138300375717218
"JPAES",26,"GOVG",0.180908810235253,0.153002328091531
"JPAES",26,"VLNC",0.650136884852695,0.141428518534101
"JPAES",26,"SCSP",-0.116424120938067,0.220074809595726
"JPAES",26,"SCHL",0.120649910552007,0.176514658242323
"JPAES",27,"DNKA",0.239698450674124,0.147789269467187
"JPAES",27,"ESXC",0.479256657338955,0.180543601438247
"JPAES",27,"FDSC",0.727374359908089,0.138406902259796
"JPAES",27,"GOVG",0.185290115481245,0.153340778800208
"JPAES",27,"VLNC",0.640226767894295,0.141401247973699
"JPAES",27,"SCSP",-0.125514936879688,0.220034540640474
"JPAES",27,"SCHL",0.134619045887402,0.176684945202694
"JPAES",28,"DNKA",0.227661419780627,0.148456022578227
"JPAES",28,"ESXC",0.465989313900635,0.180917157686354
"JPAES",28,"FDSC",0.736681226291989,0.138593610012632
"JPAES",28,"GOVG",0.196680878567246,0.153473001315113
"JPAES",28,"VLNC",0.659426540247729,0.141886198926743
"JPAES",28,"SCSP",-0.145366528918096,0.219595405761309
"JPAES",28,"SCHL",0.127535547071515,0.176829564234193
"JPAES",29,"DNKA",0.240833492154815,0.148081474795804
"JPAES",29,"ESXC",0.462894432821157,0.181144262873127
"JPAES",29,"FDSC",0.732056982276696,0.138717953931201
"JPAES",29,"GOVG",0.175083648817186,0.153328359085057
"JPAES",29,"VLNC",0.651881697078982,0.141887489461076
"JPAES",29,"SCSP",-0.12291228029775,0.219895013770698
"JPAES",29,"SCHL",0.125883859234996,0.177148754890509
"JPAES",30,"DNKA",0.226443567103092,0.148304744242081
"JPAES",30,"ESXC",0.467323647799061,0.180706016552294
"JPAES",30,"FDSC",0.72316077360975,0.138675092151854
"JPAES",30,"GOVG",0.190243068141381,0.153403413038752
"JPAES",30,"VLNC",0.653145702549707,0.141804160196353
"JPAES",30,"SCSP",-0.135645887807231,0.219753038800384
"JPAES",30,"SCHL",0.133020457431557,0.17734149443527
"JPAES",31,"DNKA",0.247694378511411,0.147946829660456
"JPAES",31,"ESXC",0.472763199712374,0.180555987820026
"JPAES",31,"FDSC",0.711793639989557,0.138043268438782
"JPAES",31,"GOVG",0.168112703107333,0.153210042138304
"JPAES",31,"VLNC",0.639695833837243,0.141242367532816
"JPAES",31,"SCSP",-0.112428572778041,0.219497269386868
"JPAES",31,"SCHL",0.121952467488562,0.176845769487163
"JPAES",32,"DNKA",0.233241139164166,0.147906865360645
"JPAES",32,"ESXC",0.458658738136589,0.181485601410611
"JPAES",32,"FDSC",0.727006284848484,0.138714350156621
"JPAES",32,"GOVG",0.192140763925424,0.153399481968345
"JPAES",32,"VLNC",0.644144629928129,0.141616955337081
"JPAES",32,"SCSP",-0.14607772320687,0.219851752888451
"JPAES",32,"SCHL",0.129234577770207,0.177045015632402
"JPAES",33,"DNKA",0.24378402023225,0.147718123651476
"JPAES",33,"ESXC",0.459697680026071,0.181087336309557
"JPAES",33,"FDSC",0.71775408121674,0.138520461185699
"JPAES",33,"GOVG",0.167880722138763,0.153237243948154
"JPAES",33,"VLNC",0.632655513082427,0.141682356984223
"JPAES",33,"SCSP",-0.106897734889399,0.219705757038228
"JPAES",33,"SCHL",0.125349722112518,0.177116659113208
"JPAES",34,"DNKA",0.244985914543051,0.147969707066415
"JPAES",34,"ESXC",0.481578122463007,0.180486420200401
"JPAES",34,"FDSC",0.71594532573243,0.138329896161998
"JPAES",34,"GOVG",0.181397312828508,0.153046531518574
"JPAES",34,"VLNC",0.642078530187303,0.14145241383718
"JPAES",34,"SCSP",-0.11302139370886,0.219544799779351
"JPAES",34,"SCHL",0.117322461332522,0.176647696091244
"JPAES",35,"DNKA",0.235992073343071,0.148295235527428
"JPAES",35,"ESXC",0.462286644448419,0.180968909563013
"JPAES",35,"FDSC",0.720264500493605,0.138245192452393
"JPAES",35,"GOVG",0.179626850168307,0.153062645517418
"JPAES",35,"VLNC",0.639643058618706,0.141542456045723
"JPAES",35,"SCSP",-0.131761573142453,0.21996754608338
"JPAES",35,"SCHL",0.114342935279897,0.176966325278663
"JPAES",36,"DNKA",0.243916629524247,0.147890296223668
"JPAES",36,"ESXC",0.468451484779724,0.180906579962304
"JPAES",36,"FDSC",0.713197857369234,0.138297482828887
"JPAES",36,"GOVG",0.168130393644871,0.153110087831225
"JPAES",36,"VLNC",0.637849188034923,0.141615733274139
"JPAES",36,"SCSP",-0.114215666274521,0.219667880792476
"JPAES",36,"SCHL",0.102002750290311,0.17716155877373
"JPAES",37,"DNKA",0.247832471350989,0.148205210438618
"JPAES",37,"ESXC",0.46009264277633,0.180932329628313
"JPAES",37,"FDSC",0.710681199023964,0.138294821860523
"JPAES",37,"GOVG",0.199366405700162,0.153600166707153
"JPAES",37,"VLNC",0.645147442661961,0.141735185769179
"JPAES",37,"SCSP",-0.139721326040369,0.219897610542636
"JPAES",37,"SCHL",0.0994475104544558,0.176528200890866
"JPAES",38,"DNKA",0.240039795121347,0.14829658660699
"JPAES",38,"ESXC",0.46849983452829,0.180840915586895
"JPAES",38,"FDSC",0.723342510460605,0.138655630454661
"JPAES",38,"GOVG",0.186417752547025,0.15325574915477
"JPAES",38,"VLNC",0.647914030810264,0.141510829475815
"JPAES",38,"SCSP",-0.132167595242947,0.22044950708186
"JPAES",38,"SCHL",0.12503473771871,0.176833190537683
"JPAES",39,"DNKA",0.233364039712936,0.148330587682236
"JPAES",39,"ESXC",0.466192896636406,0.181053355916199
"JPAES",39,"FDSC",0.731962774139584,0.138566195505089
"JPAES",39,"GOVG",0.185864159701322,0.153152667372563
"JPAES",39,"VLNC",0.654048266680627,0.141654051216673
"JPAES",39,"SCSP",-0.144458566313697,0.22000366053755
"JPAES",39,"SCHL",0.128229024202642,0.176859944874215
"JPAES",40,"DNKA",0.2303457580221,0.148290143529885
"JPAES",40,"ESXC",0.470815758176777,0.180979976941746
"JPAES",40,"FDSC",0.713629354992875,0.138228835305271
"JPAES",40,"GOVG",0.177647605613624,0.153104287800734
"JPAES",40,"VLNC",0.648938720094111,0.141557272849181
"JPAES",40,"SCSP",-0.139681890124985,0.219667537735648
"JPAES",40,"SCHL",0.120586038718074,0.176593878650847
"JPAES",41,"DNKA",0.236979017688187,0.148442216571202
"JPAES",41,"ESXC",0.474658163915176,0.181155182714331
"JPAES",41,"FDSC",0.718893176676737,0.13873918614679
"JPAES",41,"GOVG",0.174531573559061,0.153329723860183
"JPAES",41,"VLNC",0.643765178884892,0.141799916558459
"JPAES",41,"SCSP",-0.128984820773354,0.220257459305928
