"model_code","response","response_label","hypothesis_id","hypothesis","role","window","reference_label","comparator_label","expected_direction","contrast_label","hypothesis_supported","effect_group","effect_type","term","estimate","std.error","statistic","p.value","conf.low","conf.high","odds_ratio","or_conf.low","or_conf.high","class","class_window","class_label","benchmark_class","benchmark_label","term_label","n_subjects","n_pseudo_rows","total_weight"
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",-0.336316387367618,0.0994612670515658,-3.38138048445788,0.00072122599830195,-0.531260470788687,-0.141372303946549,0.714397043856229,0.58786351769545,0.868166029882669,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",-0.65681843823845,0.121423008982189,-5.40934081393747,6.32571487021657e-08,-0.89480753584354,-0.41882934063336,0.518498347581556,0.408686248526043,0.657816448227455,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",0.0635436152579004,0.137048247382704,0.463658722175822,0.642892275309559,-0.205070949612199,0.332158180128,1.06560596146677,0.814589519550593,1.39397332995393,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","FDSC","Food insecurity","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.550697127809106,0.137227309898021,-4.01302866184838,5.99446314548995e-05,-0.819662655209226,-0.281731600408986,0.576547742785746,0.44058025689405,0.754476158452273,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",-0.192836554197474,0.158815529478649,-1.21421724204495,0.224664778062008,-0.504114991975626,0.118441883580678,0.824616743270464,0.604039919118399,1.12574144813879,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",-0.17588015763217,0.16765710865123,-1.0490468256735,0.294156567568094,-0.504488090588581,0.152727775324241,0.838718491324339,0.603814594699134,1.16500779190322,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",-0.347298412156119,0.149073390727686,-2.32971431360633,0.0198212555193606,-0.639482257982383,-0.0551145663298543,0.7065944404231,0.527565496170904,0.946376718835103,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",-0.0121270341216912,0.153552815081063,-0.0789763060696029,0.937051469202464,-0.313090551680575,0.288836483437192,0.987946202011968,0.731183699658269,1.33487343676567,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",0.0402666818157723,0.0984182624512167,0.40913831247256,0.682438161505502,-0.152633112588612,0.233166476220157,1.04108837651363,0.858444616565592,1.26259165331834,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",0.183127898855294,0.118380173848552,1.54694737219744,0.121875936601216,-0.0488972418878686,0.415153039598456,1.20096800069099,0.952278979061122,1.51460251711715,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",-0.103646475925754,0.147106507363071,-0.70456758020871,0.481079379853933,-0.391975230357373,0.184682278505865,0.90154395858404,0.675720851117336,1.20283621249131,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","GOVG","Lack of government grant receipt","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.0988597208500043,0.128051732128782,-0.772029547796988,0.440096927261295,-0.349841115822416,0.152121674122408,0.905869773752873,0.70480006240141,1.16430189322503,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",0.202927222279377,0.151211651944226,1.34200783914606,0.179593453911748,-0.0934476155313053,0.49930206009006,1.22498331350994,0.910785727202977,1.64757096379418,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",0.194738068306868,0.162167945417698,1.20084192844202,0.229812524077966,-0.12311110471182,0.512587241325556,1.21499269971187,0.884165422159006,1.66960528353219,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",0.106101115798697,0.144329846665137,0.735129415365236,0.462260681299124,-0.176785383664973,0.388987615262366,1.11193430494763,0.837959605045429,1.47548627770947,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",0.0232612942808299,0.154841163545132,0.150226811451529,0.880585673445738,-0.280227386267629,0.326749974829289,1.02353394817642,0.755611906148856,1.38645478524689,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",-0.271367689992054,0.0973495031453436,-2.78756111972036,0.0053106435462611,-0.462172716156928,-0.080562663827181,0.762336141496567,0.629913534301095,0.922597088307813,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",-0.03804227597195,0.112054666861477,-0.339497470631707,0.734235002208299,-0.257669423020445,0.181584871076545,0.96267224212621,0.772850676524872,1.19911630268267,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",-0.0978235096908866,0.135684802757028,-0.720961431959774,0.470933244406217,-0.363765723094662,0.168118703712889,0.906808932620558,0.695054010772835,1.18307703795006,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","VLNC","Violence exposure","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.156122674692698,0.12687517274068,-1.23052186901685,0.218501742841089,-0.404798013264431,0.0925526638790357,0.855454241347681,0.66711154493399,1.09697091078247,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",-0.010213252142205,0.240639960603149,-0.042442045438364,0.966146311116044,-0.481867574924377,0.461441070639968,0.98983872601162,0.61762884589605,1.58635839310719,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",0.284354782012765,0.244216734351587,1.1643542067981,0.244280497368585,-0.194310017316345,0.763019581341876,1.32890431847679,0.823402595632603,2.1447426775592,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",0.172013361735824,0.221167187464399,0.777752630070918,0.436714858703773,-0.261474325694398,0.605501049166047,1.18769370275738,0.769915642220076,1.83216998618443,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",-0.250948782471316,0.249737229930448,-1.00485130927898,0.314968453028208,-0.740433753134995,0.238536188192363,0.778062220962575,0.47690701074047,1.26938964212178,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",-0.266548665384231,0.153560215223681,-1.73579247069931,0.0826005359047643,-0.567526687222646,0.0344293564541832,0.766018724223548,0.566925891157558,1.03502890768133,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",-0.271770901010039,0.180156096746141,-1.50853013535808,0.131418899907851,-0.624876850632476,0.0813350486123974,0.762028821126551,0.535327349684364,1.0847342744022,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",-0.053362039749564,0.21247603831375,-0.251143800369469,0.801702933012679,-0.469815074844514,0.363090995345386,0.94803672336599,0.6251178576117,1.43776668336486,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCSP","Low social support","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",-0.106668831617121,0.189511736017208,-0.562861350219678,0.573529300300308,-0.478111834210848,0.264774170976606,0.898823285561622,0.619952861166017,1.30313665646822,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3453,31108,3452.38602800011
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Rising Maternal Absence, Low SES","higher","H1: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class1",-0.320408239689938,0.20128364093296,-1.59182454274391,0.111424133953462,-0.714924175918539,0.0741076965386626,0.725852654717584,0.489229205745156,1.0769227801069,1,"Early Childhood (0–5 Years)","Rising Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Rising Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class3",-0.548505730450142,0.210660972876938,-2.60373681446237,0.00922135375805245,-0.96140123728894,-0.135610223611343,0.57781257335362,0.382356737908671,0.873182912250077,3,"Early Childhood (0–5 Years)","Low Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: Low Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Early childhood","Low Maternal Absence, Improving SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",FALSE,"Two-window class history","early_class","early_class4",-0.104558292164205,0.197863683747595,-0.528435992820112,0.597196761516873,-0.492371112309491,0.283254527981081,0.900722290824857,0.611175508985684,1.32744299020624,4,"Early Childhood (0–5 Years)","High Maternal Absence, Low SES",2,"Low Maternal Absence, Improving SES","Early: High Maternal Absence, Low SES vs Low Maternal Absence, Improving SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Rising Maternal Absence, Improving SES","higher","H1: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class1",-0.0305850671827576,0.222252688436194,-0.137613935732157,0.890545541200322,-0.466200336517698,0.405030202152183,0.969877923775292,0.627381584014798,1.49934778290286,1,"Middle–Late Childhood (6–12 Years)","Rising Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Rising Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Low SES","higher","H1: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class2",0.067290110163472,0.1415367543905,0.475424990867169,0.634484085354276,-0.210121928441907,0.344702148768852,1.06960573666297,0.81048541872109,1.41156941935809,2,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Improving SES","higher","H1: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class3",0.0347116919027401,0.169862528623713,0.204351672991016,0.838078692607055,-0.298218864199737,0.367642248005218,1.03532117428892,0.742138894336477,1.4443252363014,3,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","High Maternal Absence, Low SES","higher","H1: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class5",0.159790366456294,0.201014453139955,0.794919787907193,0.426660162853873,-0.234197961698019,0.553778694610606,1.17326488953323,0.791205172072012,1.73981484146079,5,"Middle–Late Childhood (6–12 Years)","High Maternal Absence, Low SES",6,"Low Maternal Absence, Higher SES","Middle-late: High Maternal Absence, Low SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
"JMAES","SCHL","School disengagement","H1","Hypothesis 1. The lowest-adversity retained joint maternal absence and household socioeconomic status class within each window will be associated with lower pathway risk than the higher-adversity retained classes.","primary","Middle-late childhood","Low Maternal Absence, Higher SES","Low Maternal Absence, Improving SES","higher","H1: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",FALSE,"Two-window class history","mid_class","mid_class7",0.00732665886663662,0.193637064268943,0.0378370685090568,0.969817589125689,-0.372201987100492,0.386855304833765,1.00735356450104,0.689215015921026,1.47234343488133,7,"Middle–Late Childhood (6–12 Years)","Low Maternal Absence, Improving SES",6,"Low Maternal Absence, Higher SES","Middle-late: Low Maternal Absence, Improving SES vs Low Maternal Absence, Higher SES",3454,31111,3453.38502800012
